,type,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_5
205,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.452276734638265,2.8569515281718245,0.045348436955108325,1.1017708396842685,0,1.481085749354096,0.023509297608795176,0.0,0.0,13.530828139044278,12.05054448641345,15.751185907593502,15.664266474152473,10.6932313960964,10.886658708016707,0.0,0.0,0.0,0.0,0.0,0.0,1.422504978751285,0.0,0.0,11.785155644957818,9.90115544323941,0.0,0.0,5.574296003026818,5.717393202350249,0.0,0.0,0.0,0.0,0.0,0.0,2.8783246002025455,0.0,0.0,7.98236544019802,7.731245258216058,5.368548419894218,8.026038333662648,6.029346022337318,4.0067120363737185,1.9835735402374772,0.0,0.0,0.0,0.0,0.0,1.6554174907224768,0.0,0.0,4.3127599424420495,5.818715170578454,0.0,0.0,8.674729863346542,8.621317088421083,0.0,0.0,0.0,0.0,0.0,0.0,2.645642640789463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620590211721802,0.04907676936890921,0.0
206,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3662308750735583,3.170051383542741,0.06469492619474981,1.7726487407007634,0,1.6599614849792292,0.033876764999576106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.160187828394565,7.782590617802448,0.0,19.27808421046016,20.987933316673946,8.0,9.863529382324101,16.03730943972,16.715557996521113,0.0,0.0,0.0,0.0,0.0,0.0,2.3633403986179826,2.226593681774398,2.350807451024905,8.0,8.0,8.0,8.0,8.0,4.214619468029083,0.0,0.0,0.0,0.0,0.0,0.0,1.8190640136917553,0.0,0.0,10.785494177893895,15.580473085625277,8.0,9.934220974883289,14.359123521072483,17.23899999313101,0.0,0.0,0.0,0.0,0.0,0.0,2.4470919464729333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05530132250890968,0.0,0.0,0.0,0.285334514081972,0.0
207,path,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1911469802281812,1.7509653971378816,0.012330742233365364,0.0,0,1.2657573454198368,0.008913784122674906,4.81991793158347,4.121461972087479,0.0,0.0,0.0,0.0,0.0,0.0,17.269552278224282,8.769861039172396,0.0,0.0,0.0,0.0,2.2505265264219907,22.230218385274878,14.825566323954257,4.552046527082135,3.9375327389916412,0.0,0.0,0.0,0.0,6.634295776839696,1.8252561771424132,3.7502394127061063,0.08039022722673293,0.0,0.0,0.9623757424021661,15.027604429828521,15.5940497513444,8.0,8.0,0.0,0.0,4.500853673508951,4.801784504719856,9.647633848338018,1.80113714676388,3.6628632175838027,0.07415237325324756,0.0,0.0,2.3336302553454087,6.469533648010125,4.160374110260836,0.0,0.0,0.0,0.0,0.0,0.0,13.200050281232297,7.170224755278079,1.667827302618051,0.03207360197342406,0.0,0.0,1.3470284648367292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06998277418190264,1.9100385134561106,0.016325115499624877,0.0,0,1.3320943748661704,0.011385422007403166,11.073758371419192,3.887391681170578,0.0,0.0,0.0,0.0,0.0,0.0,2.384105345291987,1.660537795024404,0.0,0.0,0.0,0.0,1.8776134813791836,9.880855702754145,5.564038623442783,1.7150695730336305,2.1171770553132485,0.0,0.0,0.0,0.0,3.4729900561010876,0.0,0.0,0.0,0.0,0.0,0.7444616779651579,5.373816648275108,5.385911029913177,11.118036320241623,10.16442695711019,0.0,0.0,0.0,0.0,6.798050516801995,1.6989024035952265,3.6598917176053805,0.08232225062037407,0.0,0.0,2.0832365565779116,2.7808224220682725,2.0905497651930145,0.0,0.0,0.0,2.6073106072718133,0.0,0.0,11.775206186099766,0.0,0.0,0.0,0.0,0.0,1.842789498594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06067478401190264,0.09505502153104355,0.0,0.0,0.0,0.0
209,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.582841611843307,1.9582593649412656,0.019982238417768017,0.0,0,1.3115193841555655,0.01338285085873026,11.073758371419192,3.887391681170578,0.0,0.0,0.0,0.0,0.0,0.0,2.384105345291987,1.660537795024404,0.0,0.0,0.0,0.0,2.144541153737399,9.880855702754145,5.564038623442783,1.7150695730336305,2.1171770553132485,0.0,0.0,0.0,0.0,3.4729900561010876,0.0,0.0,0.0,0.0,0.0,0.8494745145089104,5.373816648275108,5.385911029913177,11.118036320241623,10.16442695711019,0.0,0.0,0.0,0.0,6.798050516801995,1.6989024035952265,3.8006767896774174,0.08734062257548544,0.0,0.0,2.0859016352831006,2.7808224220682725,2.0905497651930145,0.0,0.0,0.0,2.6073106072718133,0.0,0.0,11.775206186099766,0.0,0.0,0.0,0.0,0.0,1.2903656881542758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810899850623896,0.0
210,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922422830020703,4.62421623453652,0.12845045095934776,4.888482383649378,0,1.733300834925501,0.04814724541459725,4.81991793158347,4.121461972087479,0.0,0.0,0.0,0.0,0.0,0.0,17.269552278224282,8.769861039172396,3.6581533527105403,0.07172849711197138,0.0,0.0,1.5599661392184818,22.230218385274878,14.825566323954257,4.552046527082135,3.9375327389916412,0.0,0.0,0.0,0.0,6.634295776839696,1.8252561771424132,1.9122922188435132,0.038245844376870265,0.0,0.0,0.8703783041054599,15.027604429828521,15.5940497513444,8.0,8.0,0.0,0.0,4.500853673508951,4.801784504719856,9.647633848338018,1.80113714676388,3.646895537033636,0.07523533625464442,0.0,0.0,1.6204363320834099,6.469533648010125,4.160374110260836,0.0,0.0,0.0,0.0,0.0,0.0,13.200050281232297,7.170224755278079,0.0,0.0,0.0,0.0,1.5578063395688353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23957829260091712,0.0,0.0,0.0,0.0,0.0
211,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2356659978685165,2.1317476310937704,0.02537794798921155,0.0,0,1.296750029741605,0.015437500354066727,7.1540088076440735,5.052546765044763,0.0,1.9887050528284818,0.0,0.0,4.510725510724335,2.4656628870952715,0.0,0.0,0.0,0.0,0.0,0.0,2.0666662390223944,7.221773324750643,0.0,4.169073730783719,4.133990932245253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590776565888499,7.010142344968489,8.295166252528848,5.789876741155714,7.0419078670934345,0.0,0.0,6.306073597033887,5.025219459316619,4.527243858293752,0.0,0.0,0.0,0.0,0.0,2.2398823413027027,6.00743661073864,3.8830892538417414,2.3113208658507554,5.160071915498071,0.0,0.0,1.6880620188355246,2.3035890216956267,0.0,0.0,0.0,0.0,0.0,0.0,1.1677288609343621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418019173754558,0.2324526575371496,0.0
212,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3217118574332231,3.677027333989551,0.07823462412743726,2.8589442329125854,0,1.6130647054403957,0.03432052564766799,0.0,0.0,0.0,0.0,0.0,1.7063619216682606,2.432256209118806,5.751584606035442,0.0,0.0,0.0,0.0,0.0,0.0,1.7269710126040938,0.0,0.0,18.791077809869726,22.532356098258777,54.52539911561448,55.96984236141593,25.053823986997003,22.70523144500743,0.0,0.0,0.0,0.0,0.0,0.0,2.9816511286073593,0.0,0.0,3.118036320241623,3.580116431144419,0.0,0.0,1.7985624184247495,6.028474793892713,0.0,0.0,0.0,0.0,0.0,0.0,1.4834846812897327,0.0,0.0,15.415112496525815,16.190591804271573,8.0,9.784905525282307,15.963824875136925,14.77982030995111,0.0,0.0,0.0,0.0,0.0,0.0,2.296934874781967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11622374858053529,0.0
213,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3217118574332231,1.9582593649412656,0.019982238417768017,0.0,0,1.3115193841555655,0.01338285085873026,6.5386278244502165,3.8081570507895015,0.0,0.0,0.0,0.0,0.0,0.0,2.1380759056281904,0.0,0.0,0.0,0.0,0.0,1.3304518998283508,12.452170929186998,6.2528362996285605,5.298358462366737,4.6562906620378675,8.0,8.0,1.741243114092577,1.9419408161020824,3.7334517906620817,0.0,0.0,0.0,0.0,0.0,2.4419611504474137,3.42369520125935,1.694241409055213,0.0,1.702563153575865,0.0,0.0,0.0,0.0,6.958428005619878,2.011880034307497,2.12216138637433,0.07073871287914434,0.0,0.0,1.0656860304407463,4.228875620960124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.678241278988602,0.0,0.0,0.0,0.0,0.0,1.5939078017969832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114501791822238,2.3157929446017143,0.024636095155337386,0.0,0,1.3382217006432944,0.014236401070673345,7.1540088076440735,5.052546765044763,0.0,1.9887050528284818,0.0,0.0,4.510725510724335,2.4656628870952715,0.0,0.0,0.0,0.0,0.0,0.0,1.1315551271096702,7.221773324750643,0.0,4.169073730783719,4.133990932245253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615908157986661,7.010142344968489,8.295166252528848,5.789876741155714,7.0419078670934345,0.0,0.0,6.306073597033887,5.025219459316619,4.527243858293752,0.0,0.0,0.0,0.0,0.0,0.9868334075872903,6.00743661073864,3.8830892538417414,2.3113208658507554,5.160071915498071,0.0,0.0,1.6880620188355246,2.3035890216956267,0.0,0.0,0.0,0.0,0.0,0.0,1.6262304827403404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351167819574303,0.035319239813369326,0.0
215,path,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8439713662533908,3.677027333989551,0.07823462412743726,2.8589442329125854,0,1.6130647054403957,0.03432052564766799,0.0,0.0,0.0,0.0,0.0,1.7063619216682606,2.432256209118806,5.751584606035442,0.0,0.0,0.0,0.0,0.0,0.0,1.920104366662785,0.0,0.0,18.791077809869726,22.532356098258777,54.52539911561448,55.96984236141593,25.053823986997003,22.70523144500743,0.0,0.0,0.0,0.0,0.0,0.0,2.8287140760536755,0.0,0.0,3.118036320241623,3.580116431144419,0.0,0.0,1.7985624184247495,6.028474793892713,0.0,0.0,0.0,0.0,0.0,0.0,1.2796780984051068,0.0,0.0,15.415112496525815,16.190591804271573,8.0,9.784905525282307,15.963824875136925,14.77982030995111,0.0,0.0,0.0,0.0,0.0,0.0,1.683102785616738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357587207399904,0.0,0.21159909302174665,0.3367442346815343,0.0,0.0
216,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311125285919865,3.677027333989551,0.07823462412743726,2.8589442329125854,0,1.6130647054403957,0.03432052564766799,5.484812269269568,0.0,0.0,1.9691034288783718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1701388376563715,3.1011600683340594,2.1899326860802906,1.90834093236107,2.162956353869167,0.0,0.0,3.155670523120801,2.3505496961710106,0.0,0.0,0.0,0.0,0.0,0.0,2.7674383204865833,12.45634667383521,15.982467316851467,21.625486732605495,20.40536684649085,7.378675364896241,6.833685314914402,9.678640586832067,7.078903958077673,0.0,0.0,0.0,0.0,0.0,0.0,0.66601963948327,5.961847663932219,0.0,2.1869851091223653,2.9574405942613886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692365447083474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12568701177262734,0.0,0.0,0.45559118481662436,0.1701924306978339,0.0
217,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7579255066886843,1.8402813082528386,0.014605407208355863,0.0,0,1.2423589455804385,0.009859991631590782,0.0,0.0,23.56875559317655,27.459883271288017,10.937773120754724,14.815868125026238,37.26487043374764,35.441448535575546,0.0,0.0,0.0,0.0,0.0,0.0,2.4962367941208576,0.0,0.0,49.5937184001028,51.178151610060276,40.0,44.66422018781307,57.632007896688016,46.489004617322465,0.0,0.0,0.0,0.0,0.0,0.0,2.0726489405403563,0.0,0.0,8.302055018026493,11.622162825083038,16.0,18.54736831321854,9.397040190276114,14.031082763834876,0.0,0.0,0.0,0.0,0.0,0.0,3.63319282781866,0.0,0.0,61.03266041289703,63.39488341984538,44.36235563651919,46.556702777586004,74.60721923554223,62.592252657044675,0.0,0.0,0.0,0.0,0.0,0.0,3.44698528476565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286064225176186,0.0
218,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060582103023139273,2.4425567526284144,0.033459681542854995,0.2138486882050878,0,1.535731355481674,0.021037415828516082,0.0,0.0,13.530828139044278,12.05054448641345,15.751185907593502,15.664266474152473,10.6932313960964,10.886658708016707,0.0,0.0,0.0,0.0,0.0,0.0,2.0644661996681326,0.0,0.0,11.785155644957818,9.90115544323941,0.0,0.0,5.574296003026818,5.717393202350249,0.0,0.0,0.0,0.0,0.0,0.0,2.7780185137772286,0.0,0.0,7.98236544019802,7.731245258216058,5.368548419894218,8.026038333662648,6.029346022337318,4.0067120363737185,1.9835735402374772,0.0,0.0,0.0,0.0,0.0,1.93317205342148,0.0,0.0,4.3127599424420495,5.818715170578454,0.0,0.0,8.674729863346542,8.621317088421083,0.0,0.0,0.0,0.0,0.0,0.0,2.2714014914189544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04470047813325072,0.0,0.0
219,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8439713662533908,1.9100385134561106,0.016325115499624877,0.0,0,1.3320943748661704,0.011385422007403166,11.073758371419192,3.887391681170578,0.0,0.0,0.0,0.0,0.0,0.0,2.384105345291987,1.660537795024404,0.0,0.0,0.0,0.0,0.9950734568870554,9.880855702754145,5.564038623442783,1.7150695730336305,2.1171770553132485,0.0,0.0,0.0,0.0,3.4729900561010876,0.0,0.0,0.0,0.0,0.0,1.3348653784077495,5.373816648275108,5.385911029913177,11.118036320241623,10.16442695711019,0.0,0.0,0.0,0.0,6.798050516801995,1.6989024035952265,1.9813208329878922,0.04503001893154301,0.0,0.0,0.9157147515032923,2.7808224220682725,2.0905497651930145,0.0,0.0,0.0,2.6073106072718133,0.0,0.0,11.775206186099766,0.0,0.0,0.0,0.0,0.0,1.3315645599860166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06992132608109398,0.0,0.3302591823665388,0.0
220,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060582103023139273,1.7509653971378816,0.012330742233365364,0.0,0,1.2657573454198368,0.008913784122674906,0.0,0.0,13.530828139044278,12.05054448641345,15.751185907593502,15.664266474152473,10.6932313960964,10.886658708016707,0.0,0.0,0.0,0.0,0.0,0.0,1.5656805227068784,0.0,0.0,11.785155644957818,9.90115544323941,0.0,0.0,5.574296003026818,5.717393202350249,0.0,0.0,0.0,0.0,0.0,0.0,2.2340858516329987,0.0,0.0,7.98236544019802,7.731245258216058,5.368548419894218,8.026038333662648,6.029346022337318,4.0067120363737185,1.9835735402374772,0.0,0.0,0.0,0.0,0.0,2.0150756973212705,0.0,0.0,4.3127599424420495,5.818715170578454,0.0,0.0,8.674729863346542,8.621317088421083,0.0,0.0,0.0,0.0,0.0,0.0,2.9856398810494715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336803403985777,0.0,0.0
221,ring,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3217118574332231,2.1317476310937704,0.02537794798921155,0.0,0,1.296750029741605,0.015437500354066727,11.073758371419192,3.887391681170578,0.0,0.0,0.0,0.0,0.0,0.0,2.384105345291987,1.660537795024404,0.0,0.0,0.0,0.0,1.7778468349509904,9.880855702754145,5.564038623442783,1.7150695730336305,2.1171770553132485,0.0,0.0,0.0,0.0,3.4729900561010876,0.0,1.8417031649298536,0.040926736998441196,0.0,0.0,0.8423567536604064,5.373816648275108,5.385911029913177,11.118036320241623,10.16442695711019,0.0,0.0,0.0,0.0,6.798050516801995,1.6989024035952265,3.8218565939037474,0.08504166590797464,0.0,0.0,0.9636524350465272,2.7808224220682725,2.0905497651930145,0.0,0.0,0.0,2.6073106072718133,0.0,0.0,11.775206186099766,0.0,0.0,0.0,0.0,0.0,1.2005207122457824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10510347327256311,0.48368412708194164,0.0,0.0
222,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1377139631110174,0.0,0.0,-0.060582103023139273,3.633606216278269,0.1135501942586959,2.7659059647363633,0,1.629407578669319,0.05091898683341622,1.9090857446356515,0.0,0.0,0.0,0.0,0.0,0.0,2.3746833671674548,0.0,0.0,0.0,0.0,0.0,0.0,1.5617707875525233,1.6481296104517797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2469593477079877,4.323071050059413,3.938769693304584,0.0,0.0,0.0,0.0,4.234223449244479,4.102266792167897,3.9077199391581336,0.0,0.0,0.0,0.0,0.0,0.7608796169373796,0.0,0.0,0.0,0.0,4.085532153461149,5.306346611314841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2450552043348655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401096797413319,0.0
223,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8439713662533908,3.170051383542741,0.06469492619474981,1.7726487407007634,0,1.6599614849792292,0.033876764999576106,5.484812269269568,0.0,0.0,1.9691034288783718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6879881070489746,3.1011600683340594,2.1899326860802906,1.90834093236107,2.162956353869167,0.0,0.0,3.155670523120801,2.3505496961710106,0.0,0.0,0.0,0.0,0.0,0.0,1.6537551282156189,12.45634667383521,15.982467316851467,21.625486732605495,20.40536684649085,7.378675364896241,6.833685314914402,9.678640586832067,7.078903958077673,0.0,0.0,0.0,0.0,0.0,0.0,1.202294688898302,5.961847663932219,0.0,2.1869851091223653,2.9574405942613886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2918947462679788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26187634648598107,0.33454600606224394,0.0
224,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060582103023139273,2.4425567526284144,0.033459681542854995,0.2138486882050878,0,1.535731355481674,0.021037415828516082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4647395847089073,0.0,0.0,1.9713421264964235,3.0145533428151507,1.8964183679341144,2.9138884462421832,3.6747539690850166,4.050213990623171,0.0,0.0,0.0,0.0,0.0,0.0,1.1478658706219382,0.0,0.0,0.0,0.0,3.297876100902677,3.940489500451307,1.9774751661975032,1.7685025979420812,3.410986653193979,0.0,0.0,0.0,0.0,0.0,2.732774498523378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684961289478066,0.0,0.0,0.0,0.0,0.0,0.0,1.9279739917889875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407421848245573,0.02765488436607648,0.0
225,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3217118574332231,1.7509653971378816,0.012330742233365364,0.0,0,1.2657573454198368,0.008913784122674906,5.484812269269568,0.0,0.0,1.9691034288783718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410964666784657,3.1011600683340594,2.1899326860802906,1.90834093236107,2.162956353869167,0.0,0.0,3.155670523120801,2.3505496961710106,0.0,0.0,0.0,0.0,0.0,0.0,2.3080156489660637,12.45634667383521,15.982467316851467,21.625486732605495,20.40536684649085,7.378675364896241,6.833685314914402,9.678640586832067,7.078903958077673,0.0,0.0,0.0,0.0,0.0,0.0,0.9902374283428849,5.961847663932219,0.0,2.1869851091223653,2.9574405942613886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4185042005058626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605814378002638,0.0
