,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,type
165,0.0,0.0,0.0,-0.9218283513503227,1.753292886463079,0.01565440077199178,0.0,0,1.2895644281525496,0.011513968108504908,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742827280849805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039165513951541,0.0,0.0,0.0,0.0,0.0,1.1093570327343387,15.40252833782171,5.178019949789396,3.783715712686228,3.883186368978083,0.0,0.0,0.0,0.0,4.928862493863429,0.0,0.0,0.0,0.0,0.0,1.4754556965750796,4.487052379289123,2.2295955613201177,0.0,0.0,0.0,0.0,2.096468783219278,0.0,2.019752422124098,0.0,0.0,0.0,0.0,0.0,0.978873705876836,10.569307024518531,5.907136589130769,0.0,0.0,0.0,0.0,0.0,1.667071787332635,0.0,0.0,0.0,0.0,0.0,0.0,1.37562929983754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686477564939396,0.1690735912512115,1.1564441196563835,0.27536068110909456,0.5298514274178547,0.7487037210680828,0.46476651453982154,0.0,0.0,0.0,0.0,0.26979684758110545,0
166,0.0,0.0,0.0,0.0828891978053419,1.8918991355649566,0.016170078081751766,0.0,0,1.3037226756003903,0.011142928851285388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.480932702591907,28.359329207075735,0.0,0.0,0.0,0.0,0.0,0.0,22.931822107301542,38.61212383513988,15.154847905560208,0.21648207447702253,0.0,0.0,1.1379998729766865,33.24072711699698,37.391031698595455,0.0,0.0,0.0,0.0,3.3971804299593216,3.709389208586828,15.017866685614681,35.97783001719113,16.798703998171156,0.23950516377336395,0.0,0.0,0.8662056177352948,25.599393999583235,27.07717235008226,8.0,8.0,0.0,0.0,6.183229107275104,2.658104763720702,8.278936146699731,27.917574870221884,13.789361166860527,0.21062800276809146,0.0,0.0,1.3709206371407376,19.768797145217782,31.631056903703215,0.0,0.0,0.0,0.0,0.0,0.0,18.650225018966083,34.68708224205891,23.891057517886075,0.3501351326039655,0.0,0.0,1.2108134436715947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16107651549661484,0.0,0.5520733923253182,0.6822907520483105,0.8050498879964042,0.4292517776765068,0.31763119686104807,0.44993257027451744,0.0,0.0,0.2399296289262235,0.0,0
167,2.583679698530292,2.4190398000385622,3.5266816820855236,1.9667346024722132,14.510262077676034,0.5804104831070414,8.0,0,2.568462571351292,0.10273850285405167,2.3698917703932385,0.0,3.1277865828594695,2.128045234184983,2.9714493088405463,2.128045234184983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71590444965611,43.667918858066486,7.364041803595675,12.392788697661656,67.32983392043081,54.151844573848464,0.0,0.0,0.0,0.0,0.0,0.0,2.4437467460362967,0.0,0.0,16.0,18.408191500803085,25.875843213594383,28.97466219653511,42.35692387932109,35.84996088286387,0.0,0.0,0.0,0.0,0.0,0.0,2.0502977068344967,0.0,0.0,22.613330463640263,21.882279262311116,8.0,10.593062100617445,27.22459493342799,26.970200237925635,0.0,0.0,0.0,0.0,0.0,0.0,1.8453279251558576,0.0,0.0,65.95096009612871,67.35712517553229,58.45866521545752,59.645009587027836,82.72706883048345,66.87397492084402,0.0,0.0,0.0,0.0,0.0,0.0,1.991390309098889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560787262247748,1.146521345403939,0.7090097493718137,0.028511284909818007,0.5578963657509608,0.6950398228210679,0.0,0.0,0.08712268151352347,0.3826741655300091,clique
168,0.0,0.0,0.0,-1.0474180449947808,1.8918991355649566,0.016170078081751766,0.0,0,1.3037226756003903,0.011142928851285388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63749019717459,12.554543240611682,0.0,0.0,4.477961950582383,2.4805200425872753,0.0,0.0,0.0,0.0,0.0,0.0,1.777806813883379,0.0,0.0,0.0,1.756472480369309,8.0,8.0,3.8740751809635903,3.9735860373892224,0.0,0.0,0.0,0.0,0.0,0.0,1.6501867899596174,0.0,0.0,0.0,1.7164042022070622,0.0,0.0,4.41236668889371,5.07967442605101,0.0,0.0,0.0,0.0,0.0,0.0,1.8104457274888395,0.0,0.0,15.18894816765793,12.460646007697207,8.0,9.725916155757027,5.041844972033208,2.6280124797227167,0.0,0.0,0.0,0.0,0.0,0.0,2.2372830589654624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501042714286949,0.10578767088697887,0.7578647950413903,0.0,0.40904038960386135,0.18949330481990462,0.0,0.30173690294329053,0.30593720100788024,0.16506029007554596,0.0,0.04616862486352339,0
169,0.0,0.0,0.0,0.3340685850942581,1.7067509671321224,0.014463991246882394,0.0,0,1.2671032219483256,0.010738162897867167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.480932702591907,28.359329207075735,0.0,0.0,0.0,0.0,0.0,0.0,22.931822107301542,38.61212383513988,16.992104236763698,0.24292192147346342,0.0,0.0,1.6029654203784522,33.24072711699698,37.391031698595455,0.0,0.0,0.0,0.0,3.3971804299593216,3.709389208586828,15.017866685614681,35.97783001719113,19.60792206401227,0.28790760923035214,0.0,0.0,1.1876847033881686,25.599393999583235,27.07717235008226,8.0,8.0,0.0,0.0,6.183229107275104,2.658104763720702,8.278936146699731,27.917574870221884,17.009576831922583,0.25142751450401646,0.0,0.0,1.4625519350257086,19.768797145217782,31.631056903703215,0.0,0.0,0.0,0.0,0.0,0.0,18.650225018966083,34.68708224205891,12.08431484717768,0.17911075622348518,0.0,0.0,1.201492576073276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977743440730555,0.0,0.6439919789430771,0.781852139313501,0.21298640826321688,0.2844461994569962,0.0,0.18313661343953327,0.0,0.0,0.0,0.0,0
170,0.0,0.0,0.0,-0.04270049583911618,1.753292886463079,0.01565440077199178,0.0,0,1.2895644281525496,0.011513968108504908,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742827280849805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039165513951541,0.0,0.0,0.0,0.0,0.0,1.1534296780509987,15.40252833782171,5.178019949789396,3.783715712686228,3.883186368978083,0.0,0.0,0.0,0.0,4.928862493863429,0.0,0.0,0.0,0.0,0.0,1.3530661232619292,4.487052379289123,2.2295955613201177,0.0,0.0,0.0,0.0,2.096468783219278,0.0,2.019752422124098,0.0,0.0,0.0,0.0,0.0,1.358151102407705,10.569307024518531,5.907136589130769,0.0,0.0,0.0,0.0,0.0,1.667071787332635,0.0,0.0,0.0,0.0,0.0,0.0,1.7558319543025254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04448242099352379,0.0,0.6941754074222355,1.0405849593967826,0.4543144515096607,0.24207821440337815,0.4299389785006598,0.0,0.0,0.004794230018250592,0.12652255935530318,0.5091649603685896,0
171,1.8445284183049946,0.0,0.0,1.0876067469610067,1.8715382988797198,0.019097329580405303,0.0,0,1.3788941004889042,0.01407034796417249,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.965755892283468,23.449131958206703,0.0,0.0,11.509858270298906,8.25855252651218,0.0,0.0,0.0,0.0,0.0,0.0,1.303358198071292,0.0,0.0,16.500638243665673,15.718281541692168,0.0,0.0,9.456987587855128,6.351925800707702,0.0,0.0,0.0,0.0,0.0,0.0,2.3921969074693514,0.0,0.0,8.0,9.931365778580721,0.0,0.0,5.600905610008672,4.783752839892867,0.0,0.0,0.0,0.0,0.0,0.0,1.2555897147640525,0.0,0.0,0.0,0.0,0.0,0.0,4.330517605659129,5.902743556649142,0.0,0.0,0.0,0.0,0.0,0.0,1.9427963393243823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476122106881085,0.6489946017774754,0.30317145183305777,0.3891425677421691,0.0,0.0,0.0,0.0,0.0,0.07803572104708059,0
172,0.0,0.0,0.0,-1.0474180449947808,1.8918991355649566,0.016170078081751766,0.0,0,1.3037226756003903,0.011142928851285388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.981099707117064,2.2217393109697388,3.49192241624495,3.952074804431074,0.0,0.0,1.9772453895007078,1.8779431670049906,4.833190986442716,0.0,0.0,0.0,0.0,0.0,1.668881192067627,1.7458163477857447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759109900182072,0.0,0.0,0.0,0.0,0.0,0.9775605831180361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.902511595141394,0.0,0.0,0.0,0.0,0.0,2.5502470684301892,7.466784115898914,2.1290711622378837,0.0,0.0,0.0,0.0,1.814516698132158,1.9678473406717194,4.462552553682672,0.0,0.0,0.0,0.0,0.0,1.8450013887918864,0.0,0.0,0.0,0.0,0.0,0.8965341050278304,0.0,0.0,0.06962525828535526,0.5889905283729331,0.6045342197284765,0.30188121960579856,0.11844692094487833,0.3468079939048301,0.3089170099157235,0.0,0.0,0.0,0.0,0
173,0.0,0.0,0.0,-0.5450592704169485,14.510262077676034,0.5804104831070414,8.0,0,2.568462571351292,0.10273850285405167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71590444965611,43.667918858066486,7.364041803595675,12.392788697661656,67.32983392043081,54.151844573848464,0.0,0.0,0.0,0.0,0.0,0.0,2.3008712033267997,0.0,0.0,16.0,18.408191500803085,25.875843213594383,28.97466219653511,42.35692387932109,35.84996088286387,0.0,0.0,0.0,0.0,0.0,0.0,2.320581335790743,0.0,0.0,22.613330463640263,21.882279262311116,8.0,10.593062100617445,27.22459493342799,26.970200237925635,0.0,0.0,0.0,0.0,0.0,0.0,3.104376747357599,0.0,0.0,65.95096009612871,67.35712517553229,58.45866521545752,59.645009587027836,82.72706883048345,66.87397492084402,0.0,0.0,0.0,0.0,0.0,0.0,2.550421488503736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38956181384417693,0.18811196080074724,0.0,0.7990509649977603,0.6999946628162207,0.45184091368461315,0.0,0.0,0.0,0.2596330177638021,0.0,0.0,0
174,0.0,0.0,0.0,0.2084788914498,1.7067509671321224,0.014463991246882394,0.0,0,1.2671032219483256,0.010738162897867167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.64345353196239,8.0,8.0,6.978620211715031,4.916482671712351,0.0,0.0,0.0,0.0,0.0,0.0,1.8780598402325697,0.0,0.0,8.667892595449986,8.288327548349876,0.0,0.0,4.279528061685111,8.047431978625134,0.0,0.0,0.0,0.0,0.0,0.0,2.129050730855462,0.0,0.0,0.0,0.0,0.0,0.0,1.9789501376736947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2256948725022507,0.0,0.0,6.394178073051302,8.012673409069954,0.0,0.0,4.334806078797764,5.179026172603611,0.0,0.0,0.0,0.0,0.0,0.0,1.8114033959904061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714380184856819,0.48980049051744645,0.2067959234268223,0.13472608418996337,0.33293568219763797,0.14359380447038853,0.0,0.0,0.0,0.27656236587165395,0
175,2.1881720634182185,0.0,0.0,0.3340685850942581,1.881688449287874,0.01809315816622956,0.0,0,1.380655338520032,0.013275532101154154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.981099707117064,2.2217393109697388,3.49192241624495,3.952074804431074,0.0,0.0,1.9772453895007078,1.8779431670049906,4.833190986442716,0.0,0.0,0.0,0.0,0.0,1.2692383580593418,1.7458163477857447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759109900182072,0.0,0.0,0.0,0.0,0.0,1.6587057822408027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.902511595141394,0.0,0.0,0.0,0.0,0.0,1.1745364479165563,7.466784115898914,2.1290711622378837,0.0,0.0,0.0,0.0,1.814516698132158,1.9678473406717194,4.462552553682672,0.0,0.0,0.0,0.0,0.0,1.66490395674625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015405972514727256,0.0,0.0,0.4823010409467674,0.39183222892005676,0.2914916597936683,0.27359716225003167,0.039970802626766284,0.0,0.0,0.0,0.35784071311416216,0
176,0.0,0.0,0.0,-0.6706489640614066,1.6879976096470053,0.013950393468157069,0.0,0,1.2386261235843323,0.010236579533754812,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7474410249385797,0.0,2.2213193740588064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3883753940533827,8.325807988153938,4.856840991682531,3.783715712686228,3.883186368978083,0.0,0.0,4.772879530776706,5.6224429724578115,0.0,0.0,0.0,0.0,0.0,0.0,1.7955029814532513,0.0,0.0,0.0,0.0,0.0,0.0,2.054491572465501,2.3019883027622776,2.0172985567998847,0.0,0.0,0.0,0.0,0.0,0.9194487928554618,5.492369176997115,4.225877909574067,0.0,0.0,2.175101814099209,2.8296344963151965,5.43677490904922,4.275095287470329,0.0,0.0,0.0,0.0,0.0,0.0,1.430527291756195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633393023027567,0.10603903082411104,0.0,0.0,0.0,0.0,0.06869617056530446,0.06748188512936457,0.15655449123220913,0
177,0.0,2.4193003760144887,3.5150198657560305,1.2131964406054647,14.510262077676034,0.5804104831070414,8.0,0,2.568462571351292,0.10273850285405167,2.2259686862616457,0.0,0.0,0.0,2.2000121782452955,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71590444965611,43.667918858066486,7.364041803595675,12.392788697661656,67.32983392043081,54.151844573848464,0.0,0.0,0.0,0.0,0.0,0.0,2.5325830954961663,0.0,0.0,16.0,18.408191500803085,25.875843213594383,28.97466219653511,42.35692387932109,35.84996088286387,0.0,0.0,0.0,0.0,0.0,0.0,2.0426332951906114,0.0,0.0,22.613330463640263,21.882279262311116,8.0,10.593062100617445,27.22459493342799,26.970200237925635,0.0,0.0,0.0,0.0,0.0,0.0,1.2127409218448635,0.0,0.0,65.95096009612871,67.35712517553229,58.45866521545752,59.645009587027836,82.72706883048345,66.87397492084402,0.0,0.0,0.0,0.0,0.0,0.0,1.75054328885788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6430115253736275,0.4763637963165685,1.145805145148836,0.7101661347521989,0.02930701685504182,0.0,0.6948569055899649,0.0,0.0,0.0,0.38251414077365076,clique
178,0.0,0.0,0.0,0.9620170533165485,1.7696171046470455,0.01566032835970837,0.0,0,1.3303958868986878,0.011773414928306972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742827280849805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039165513951541,0.0,0.0,0.0,0.0,0.0,1.9510619756779468,15.40252833782171,5.178019949789396,3.783715712686228,3.883186368978083,0.0,0.0,0.0,0.0,4.928862493863429,0.0,0.0,0.0,0.0,0.0,1.4220090330864286,4.487052379289123,2.2295955613201177,0.0,0.0,0.0,0.0,2.096468783219278,0.0,2.019752422124098,0.0,0.0,0.0,0.0,0.0,1.0087769277936969,10.569307024518531,5.907136589130769,0.0,0.0,0.0,0.0,0.0,1.667071787332635,0.0,0.0,0.0,0.0,0.0,0.0,1.562280620401409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542734396525731,1.0106423499340842,0.4590446476479336,0.1425989457772333,0.2070487723369912,0.15351596321781963,0.17627777429847716,0.3347303342624103,0.0,0.09477053916227599,0
179,0.0,0.0,0.0,-0.5450592704169485,1.7067509671321224,0.014463991246882394,0.0,0,1.2671032219483256,0.010738162897867167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.480932702591907,28.359329207075735,0.0,0.0,0.0,0.0,0.0,0.0,22.931822107301542,38.61212383513988,18.975239413069854,0.2711406884260175,0.0,0.0,1.17829507508822,33.24072711699698,37.391031698595455,0.0,0.0,0.0,0.0,3.3971804299593216,3.709389208586828,15.017866685614681,35.97783001719113,15.039124462230369,0.21507391882204707,0.0,0.0,1.2313473309396525,25.599393999583235,27.07717235008226,8.0,8.0,0.0,0.0,6.183229107275104,2.658104763720702,8.278936146699731,27.917574870221884,13.23793688719088,0.21367036683736224,0.0,0.0,1.759302539809103,19.768797145217782,31.631056903703215,0.0,0.0,0.0,0.0,0.0,0.0,18.650225018966083,34.68708224205891,15.853210500076408,0.23085662215822095,0.0,0.0,1.718653835224471,0.0,0.0,0.0,0.0,0.0,0.13196828987529502,0.0,0.6305156514236896,0.0,0.5371566588246642,0.7914472556320484,0.5805577456549176,0.5153701046377468,0.0,0.2211291188341551,0.0,0.0,0.0,0.22538810343278737,0
180,0.0,0.0,0.0,0.0828891978053419,1.8715382988797198,0.019097329580405303,0.0,0,1.3788941004889042,0.01407034796417249,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742827280849805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039165513951541,0.0,0.0,0.0,0.0,0.0,1.686958710116383,15.40252833782171,5.178019949789396,3.783715712686228,3.883186368978083,0.0,0.0,0.0,0.0,4.928862493863429,0.0,0.0,0.0,0.0,0.0,1.1686380142218384,4.487052379289123,2.2295955613201177,0.0,0.0,0.0,0.0,2.096468783219278,0.0,2.019752422124098,0.0,0.0,0.0,0.0,0.0,1.4933452475664148,10.569307024518531,5.907136589130769,0.0,0.0,0.0,0.0,0.0,1.667071787332635,0.0,0.0,0.0,0.0,0.0,0.0,1.4604724843324213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17586861795530523,0.40245746235187657,0.8234821836823644,0.47714392215218077,0.20954710786858183,0.15725071683240444,0.0,0.0,0.0,0.0,0.0,0
181,0.0,0.0,0.0,0.9620170533165485,1.753292886463079,0.01565440077199178,0.0,0,1.2895644281525496,0.011513968108504908,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.161114784331733,0.0,0.0,0.0,0.0,0.0,1.0729779919948892,7.7718454757671545,4.439380135899844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.630909135696908,6.516651247490944,5.451567026863488,0.0,0.0,8.0,8.0,4.6255163645205855,2.76757401446138,6.5527009163386,0.0,0.0,0.0,0.0,0.0,0.7713604195275517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.856319936756254,0.0,0.0,0.0,0.0,0.0,1.437442729606171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02232264012741432,0.0,0.01927455725869182,1.0558114443340214,0.570757644337471,0.7136153450638416,0.64374740967307,0.33405570142660296,0.0,0.01772323784070759,0.0,0.4388507078372823,0
182,0.0,0.0,0.0,1.3387861342499228,2.4648239851517557,0.030058829087216535,0.8660173379196835,0,1.6103259173094053,0.019638120942797627,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742827280849805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039165513951541,0.0,0.0,0.0,0.0,0.0,1.2268897056340344,15.40252833782171,5.178019949789396,3.783715712686228,3.883186368978083,0.0,0.0,0.0,0.0,4.928862493863429,0.0,0.0,0.0,0.0,0.0,1.0872489194711137,4.487052379289123,2.2295955613201177,0.0,0.0,0.0,0.0,2.096468783219278,0.0,2.019752422124098,0.0,0.0,0.0,0.0,0.0,1.016772224813111,10.569307024518531,5.907136589130769,0.0,0.0,0.0,0.0,0.0,1.667071787332635,0.0,0.0,0.0,0.0,0.0,0.0,1.1568661084084249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10114404109477555,0.0,0.5622472151274247,1.1466195348319672,0.778230128346512,0.28304289707160496,0.05778041311472539,0.0,0.07729062670579388,0.053800697396591816,0.0,0.1115874821061477,0
183,0.0,0.0,0.0,1.3387861342499228,1.8918991355649566,0.016170078081751766,0.0,0,1.3037226756003903,0.011142928851285388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.981099707117064,2.2217393109697388,3.49192241624495,3.952074804431074,0.0,0.0,1.9772453895007078,1.8779431670049906,4.833190986442716,0.0,0.0,0.0,0.0,0.0,1.3373733076387513,1.7458163477857447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759109900182072,0.0,0.0,0.0,0.0,0.0,2.313480978754362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.902511595141394,0.0,0.0,0.0,0.0,0.0,0.7559019967774456,7.466784115898914,2.1290711622378837,0.0,0.0,0.0,0.0,1.814516698132158,1.9678473406717194,4.462552553682672,0.0,0.0,0.0,0.0,0.0,1.5903253793214198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190864342031988,1.196767518815447,1.2223998677528674,0.32771216378929063,0.412265427691393,0.8271536489727445,0.0,0.0,0.049275444741765304,0.0,0.0,0
184,0.0,0.0,0.0,-1.173007738639239,1.7696171046470455,0.01566032835970837,0.0,0,1.3303958868986878,0.011773414928306972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.161114784331733,0.0,0.0,0.0,0.0,0.0,1.287605590077139,7.7718454757671545,4.439380135899844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2331336964528619,6.516651247490944,5.451567026863488,0.0,0.0,8.0,8.0,4.6255163645205855,2.76757401446138,6.5527009163386,0.0,0.0,0.0,0.0,0.0,1.6743091904977896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.856319936756254,0.0,0.0,0.0,0.0,0.0,1.5047928808551418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1026708257045414,0.7935796229363791,0.44576265133634085,0.0,0.7527860134701642,0.07756429564670714,0.0,0.0,0.0,0.0,0
185,0.0,0.0,0.0,-1.173007738639239,1.881688449287874,0.01809315816622956,0.0,0,1.380655338520032,0.013275532101154154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.161114784331733,0.0,0.0,0.0,0.0,0.0,2.029425270071751,7.7718454757671545,4.439380135899844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815316461347442,6.516651247490944,5.451567026863488,0.0,0.0,8.0,8.0,4.6255163645205855,2.76757401446138,6.5527009163386,0.0,0.0,0.0,0.0,0.0,2.157913689761812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.856319936756254,0.0,0.0,0.0,0.0,0.0,1.4118561253582045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06547202115134874,0.45857193578190825,0.9014368808033573,1.1238994766911587,0.5337453621620643,0.2457473367885422,0.5290970617358839,0.0,0.0,0.0,0.0,0.1882975368258672,0
