,type,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20
172,ring,0.0,0,0.0,0.39108146423607937,1.6194901362051455,0.009470702550907284,0.0,0,1.1742197746700942,0.006866782308012247,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.084690562281244,6.4906249203417055,0.0,0.0,1.7255936323703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448068938824485,3.1864330480300307,2.149863402025541,8.0,8.0,0.0,0.0,5.906989823395328,5.1247525083318095,2.739587658198839,0.0,0.0,0.0,0.0,0.0,1.5997863208960514,0.0,0.0,0.0,2.4550417770008357,0.0,0.0,2.3172686149064936,5.856130337962749,0.0,0.0,0.0,0.0,0.0,0.0,2.221272944577398,7.3352361857717865,0.0,10.048849911825663,12.236783499848451,8.0,12.058572253026437,11.166249221881484,8.366506797948634,0.0,0.0,0.0,0.0,0.0,0.0,1.6399189443736912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45844823730991713,0.9207354771348333,0.0
173,0,0.0,0,0.0,-0.0750466218617504,2.5054597797872318,0.035792282568389025,0.03626544756880203,0,1.3756161417362103,0.019651659167660148,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7476214809073867,0.0,0.0,0.0,2.5686584285044445,0.0,0.0,1.8080852592108783,4.153320165421654,0.0,0.0,0.0,0.0,0.0,0.0,1.2559340217455965,2.144064471095085,2.132925682901434,7.341530879658359,5.582798674322199,0.0,0.0,2.064820088083031,1.732890387325738,5.270832173696181,0.0,0.0,0.0,0.0,0.0,1.6777475710631533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7025860665157737,0.0,0.0,0.0,0.0,0.0,1.735725545162151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17912039333653032,0.0,0.36182163517325383,0.0,0.0,0.180136305677597,0.0
174,0,0.0,0,0.0,-0.0750466218617504,2.6088295521468745,0.04348049253578124,0.2648606257629082,0,1.5349558991526233,0.02558259831921039,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.913636842052817,10.78961987372944,8.0,8.0,2.224653227199835,1.6578226556004156,0.0,0.0,0.0,0.0,0.0,0.0,1.547470088432316,0.0,0.0,0.0,1.837711082787108,0.0,2.213149958105334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157362041536003,1.947516268959585,2.2039122709600734,0.0,2.016411925287918,10.058635971754825,12.845980030786036,6.366107271654899,5.992287726052533,4.182140156453004,0.0,0.0,0.0,0.0,0.0,1.6537560660132056,0.0,0.0,0.0,2.2983619835948073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8547530374056311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06082518725005989,0.0,0.0,0.08850247327390853,0.6286575958259787,0.49138296704996953,0.1275581317660494
175,0,2.1779794003298587,0,0.0,-0.6577067294840376,1.6194901362051455,0.009470702550907284,0.0,0,1.1742197746700942,0.006866782308012247,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.012006534260276,33.06571736968406,0.0,0.0,0.0,0.0,0.0,0.0,28.43561974438915,45.33683058599791,24.555099042566223,0.37710541724763713,3.998369065494823,0.02897368888039727,1.3226519000934467,54.43105881623089,53.20638957478285,0.0,0.0,0.0,0.0,0.0,0.0,11.297444646873586,38.58808987409932,14.86730517443833,0.2316516933472351,3.925110356513236,0.028442828670385768,1.1061574270014922,24.263253941287473,31.645200296829252,0.0,2.061687094193745,8.0,8.0,0.0,0.0,8.455366656226,41.571395804038815,24.293306474774372,0.38784320153454704,1.8969079156467996,0.01374570953367246,1.455678185680846,44.90192276572786,47.68122849936773,0.0,0.0,0.0,0.0,0.0,0.0,14.323498151116928,39.828861856427494,26.242162010315816,0.3999045324565167,2.02054775746378,0.014641650416404202,1.1824137817214022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012101307158710195,0.0,0.0,0.0,0.47378964287953124,0.15750018829341078,0.1539542890596835
176,0,0.0,0,0.0,0.04148539966270704,1.9488857310120258,0.01584459943912216,0.0,0,1.2791204817215298,0.010399353509931137,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.355057330231723,7.5782371569513,0.0,0.0,0.0,0.0,0.0,0.0,16.586382689216432,5.138676131540505,0.0,0.0,0.0,0.0,1.9040451776967975,3.308252678110872,1.6738968929429312,0.0,0.0,0.0,0.0,0.0,0.0,11.37514255757373,7.072999758016076,0.0,0.0,0.0,0.0,1.6727242738230605,5.853776577238613,6.174426290995015,0.0,0.0,0.0,0.0,0.0,0.0,13.558449036555832,7.317089826917661,0.0,0.0,0.0,0.0,0.6940313498292577,17.53040348828268,15.002002248775192,0.0,1.8301934203474344,0.0,0.0,1.8225243151070656,1.9422038178584065,11.32736321313515,6.849711292258991,0.0,0.0,0.0,0.0,1.1032476964011575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07829318698686044,0.5243098065672785,0.39400918644629235,0.2743427960022298
177,0,0.0,0,0.0,0.6241455072849943,1.6194901362051455,0.009470702550907284,0.0,0,1.1742197746700942,0.006866782308012247,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.913636842052817,10.78961987372944,8.0,8.0,2.224653227199835,1.6578226556004156,0.0,0.0,0.0,0.0,0.0,0.0,1.7891420710865804,0.0,0.0,0.0,1.837711082787108,0.0,2.213149958105334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2946930129969996,1.947516268959585,2.2039122709600734,0.0,2.016411925287918,10.058635971754825,12.845980030786036,6.366107271654899,5.992287726052533,4.182140156453004,0.0,0.0,0.0,0.0,0.0,1.0700174500627626,0.0,0.0,0.0,2.2983619835948073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9883101231718137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373106171501506,0.9868141162622082,0.1767307888095065
178,0,0.0,0,0.0,0.04148539966270704,2.5486002513165573,0.03309870456255269,0.13166764834286598,0,1.4280832056174384,0.01854653513788881,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7718787117434631,0.0,0.0,0.0,2.5686584285044445,0.0,0.0,1.8080852592108783,4.153320165421654,0.0,0.0,0.0,0.0,0.0,0.0,1.4382292210002183,2.144064471095085,2.132925682901434,7.341530879658359,5.582798674322199,0.0,0.0,2.064820088083031,1.732890387325738,5.270832173696181,0.0,0.0,0.0,0.0,0.0,1.7733316399429282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7025860665157737,0.0,0.0,0.0,0.0,0.0,1.7236658631440154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845600722799532,0.0,0.4390281567096535,0.706576590843531,0.0
179,0,0.0,0,0.0,-0.4246426864351227,2.5054597797872318,0.035792282568389025,0.03626544756880203,0,1.3756161417362103,0.019651659167660148,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.355057330231723,7.5782371569513,0.0,0.0,0.0,0.0,0.0,0.0,16.586382689216432,5.138676131540505,0.0,0.0,0.0,0.0,2.030622848270552,3.308252678110872,1.6738968929429312,0.0,0.0,0.0,0.0,0.0,0.0,11.37514255757373,7.072999758016076,0.0,0.0,0.0,0.0,1.2682094610475847,5.853776577238613,6.174426290995015,0.0,0.0,0.0,0.0,0.0,0.0,13.558449036555832,7.317089826917661,1.6954508793793126,0.033244134889790444,0.0,0.0,0.9038103190058285,17.53040348828268,15.002002248775192,0.0,1.8301934203474344,0.0,0.0,1.8225243151070656,1.9422038178584065,11.32736321313515,6.849711292258991,1.7630778652007455,0.03326562009812727,0.0,0.0,1.2801890400214337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248046998273662,0.0
180,0,0.0,0,0.0,-0.4246426864351227,2.1745499975511824,0.02051462261840738,0.0,0,1.3169552815639878,0.012424106429848942,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.355057330231723,7.5782371569513,0.0,0.0,0.0,0.0,0.0,0.0,16.586382689216432,5.138676131540505,0.0,0.0,0.0,0.0,1.3312348943444214,3.308252678110872,1.6738968929429312,0.0,0.0,0.0,0.0,0.0,0.0,11.37514255757373,7.072999758016076,0.0,0.0,0.0,0.0,1.6528155905148343,5.853776577238613,6.174426290995015,0.0,0.0,0.0,0.0,0.0,0.0,13.558449036555832,7.317089826917661,1.7385639692164898,0.03408948959248019,0.0,0.0,1.0519436971583433,17.53040348828268,15.002002248775192,0.0,1.8301934203474344,0.0,0.0,1.8225243151070656,1.9422038178584065,11.32736321313515,6.849711292258991,0.0,0.0,0.0,0.0,1.4735385755158903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24384375141377576,0.0,0.4552798802859894,0.47333341946809865,0.0
181,0,0.0,0,0.0,-0.8907707725329526,2.5486002513165573,0.03309870456255269,0.13166764834286598,0,1.4280832056174384,0.01854653513788881,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.238428915325449,8.175194330641048,0.0,0.0,0.0,0.0,0.0,0.0,11.963043498037276,17.750049453523452,5.4614512701892615,0.0966487071671924,0.0,0.0,0.7323044009806322,27.879882193213056,22.978950207101956,0.0,0.0,0.0,0.0,0.0,0.0,13.973737558908681,12.507123448896985,13.070099482339545,0.24674293264726796,0.0,0.0,1.2049113707108328,11.823342465053909,14.084065268382648,8.0,7.869777910570139,0.0,0.0,0.0,2.0556449875425478,5.677225636243186,23.28099397354731,5.245443463045097,0.09048628874857381,0.0,0.0,1.0827589171984655,19.895608966554647,17.607930905654936,0.0,1.6529118791043285,0.0,0.0,0.0,0.0,10.769486752465976,17.798640593882,7.958407332564217,0.15307525647926945,0.0,0.0,1.1494463320785024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040270592559917,0.0
182,0,0.0,0,0.0,-1.00730279405741,1.6194901362051455,0.009470702550907284,0.0,0,1.1742197746700942,0.006866782308012247,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.827558805893354,52.05264218906624,0.0,0.0,0.0,0.0,0.0,0.0,52.9917275130849,63.131545305827494,18.466915052627712,0.23924255599411354,0.0,0.0,1.6602374486674836,59.86162935045688,63.58340851903708,0.0,0.0,0.0,0.0,0.0,0.0,20.981959670496558,61.14820692143283,18.21823087565393,0.23617953456882143,0.0,0.0,1.3076557428125435,52.28699981887326,54.68297584338134,0.0,2.1199371287987616,0.0,0.0,4.491490142265775,4.56486025385469,22.609641588721864,63.35248625500165,13.560334692359264,0.1893487344069785,0.0,0.0,0.7728370067850017,46.672981134307314,59.19000793773612,0.0,0.0,0.0,0.0,0.0,0.0,43.38060854002102,62.16568180749614,28.198161877036156,0.37364171053689793,0.0,0.0,1.1078700645126434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894830129120088,0.0,0.0,0.9449595150811365,0.0
183,0,0.0,0,0.0,0.04148539966270704,2.0624327628289554,0.02083265416998945,0.0,0,1.306889939639869,0.013200908481210798,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980550638639407,5.2154928724049086,2.8828202036216877,3.3581015519493946,8.892670979090454,10.672930466906275,0.0,0.0,0.0,0.0,0.0,0.0,2.643174145073921,0.0,0.0,23.104227357780992,26.18577288875567,8.0,8.0,29.622450883582808,23.498578407941295,0.0,0.0,0.0,0.0,0.0,0.0,1.0323917959710178,0.0,0.0,0.0,3.3234646031179524,0.0,0.0,4.700131095469836,9.688640435893006,1.7034370626817439,0.0,0.0,0.0,0.0,0.0,3.6089472937152323,0.0,0.0,45.25047589925407,44.80811398700126,22.135454145332943,24.914811421602074,37.64940335474353,31.043950987487793,0.0,0.0,0.0,0.0,0.0,0.0,2.6677271972890546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28429734397800127,0.0,0.0,0.7137903068163924,0.052279344923357146
184,0,0.0,0,0.0,0.6241455072849943,2.5054597797872318,0.035792282568389025,0.03626544756880203,0,1.3756161417362103,0.019651659167660148,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.012006534260276,33.06571736968406,0.0,0.0,0.0,0.0,0.0,0.0,28.43561974438915,45.33683058599791,17.230791660249768,0.26019772504227817,3.998369065494823,0.02897368888039727,1.205968045427527,54.43105881623089,53.20638957478285,0.0,0.0,0.0,0.0,0.0,0.0,11.297444646873586,38.58808987409932,17.505207010322735,0.2773165909002638,3.925110356513236,0.028442828670385768,0.9339181770843388,24.263253941287473,31.645200296829252,0.0,2.061687094193745,8.0,8.0,0.0,0.0,8.455366656226,41.571395804038815,14.90844449677668,0.23001256099805015,1.8969079156467996,0.01374570953367246,1.5684425902357317,44.90192276572786,47.68122849936773,0.0,0.0,0.0,0.0,0.0,0.0,14.323498151116928,39.828861856427494,13.353512250694761,0.2040075477848544,2.02054775746378,0.014641650416404202,1.4835405022870156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10992944303698567,0.06529747539753863,0.0
185,0,0.0,0,0.0,-1.00730279405741,2.6088295521468745,0.04348049253578124,0.2648606257629082,0,1.5349558991526233,0.02558259831921039,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.827558805893354,52.05264218906624,0.0,0.0,0.0,0.0,0.0,0.0,52.9917275130849,63.131545305827494,34.1550704499137,0.4452402399499943,0.0,0.0,1.0512598190082156,59.86162935045688,63.58340851903708,0.0,0.0,0.0,0.0,0.0,0.0,20.981959670496558,61.14820692143283,21.4639982976586,0.2992563554093759,0.0,0.0,1.322685873084973,52.28699981887326,54.68297584338134,0.0,2.1199371287987616,0.0,0.0,4.491490142265775,4.56486025385469,22.609641588721864,63.35248625500165,38.47027770381996,0.5301525486530841,0.0,0.0,1.323148742887546,46.672981134307314,59.19000793773612,0.0,0.0,0.0,0.0,0.0,0.0,43.38060854002102,62.16568180749614,24.90155489803913,0.3287332858714223,0.0,0.0,1.8501509706275137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938887713054067,0.0,0.0,0.0,0.5285544905739898,0.616598317921096,0.2643139150447355
186,0,0.0,0,0.0,0.39108146423607937,2.1745499975511824,0.02051462261840738,0.0,0,1.3169552815639878,0.012424106429848942,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.913636842052817,10.78961987372944,8.0,8.0,2.224653227199835,1.6578226556004156,0.0,0.0,0.0,0.0,0.0,0.0,1.5615772063526467,0.0,0.0,0.0,1.837711082787108,0.0,2.213149958105334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351183950940975,1.947516268959585,2.2039122709600734,0.0,2.016411925287918,10.058635971754825,12.845980030786036,6.366107271654899,5.992287726052533,4.182140156453004,0.0,0.0,0.0,0.0,0.0,1.5282302234078662,0.0,0.0,0.0,2.2983619835948073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.872899606787032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376326337920636,0.0,0.0,0.0,0.0,0.06821986613988434,0.0,0.0
187,0,0.0,0,0.0,0.2745494427116219,1.6194901362051455,0.009470702550907284,0.0,0,1.1742197746700942,0.006866782308012247,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.827558805893354,52.05264218906624,0.0,0.0,0.0,0.0,0.0,0.0,52.9917275130849,63.131545305827494,36.419112068091934,0.46685831543184747,0.0,0.0,1.6594485955039193,59.86162935045688,63.58340851903708,0.0,0.0,0.0,0.0,0.0,0.0,20.981959670496558,61.14820692143283,21.56451297567161,0.28083047020658747,0.0,0.0,0.7923651930246052,52.28699981887326,54.68297584338134,0.0,2.1199371287987616,0.0,0.0,4.491490142265775,4.56486025385469,22.609641588721864,63.35248625500165,25.38345563574747,0.34992836652895853,0.0,0.0,2.6869762058902538,46.672981134307314,59.19000793773612,0.0,0.0,0.0,0.0,0.0,0.0,43.38060854002102,62.16568180749614,17.118168043823015,0.21683575186239645,0.0,0.0,1.6379134613568969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0,0.0,0,0.0,0.1580174211871645,2.1745499975511824,0.02051462261840738,0.0,0,1.3169552815639878,0.012424106429848942,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.238428915325449,8.175194330641048,0.0,0.0,0.0,0.0,0.0,0.0,11.963043498037276,17.750049453523452,10.701933528005734,0.18649092902424294,0.0,0.0,1.6381990414425136,27.879882193213056,22.978950207101956,0.0,0.0,0.0,0.0,0.0,0.0,13.973737558908681,12.507123448896985,3.622516587731538,0.06599183934572056,0.0,0.0,1.3814947922303602,11.823342465053909,14.084065268382648,8.0,7.869777910570139,0.0,0.0,0.0,2.0556449875425478,5.677225636243186,23.28099397354731,1.8019166646054359,0.03161257306325326,0.0,0.0,0.7771473203707719,19.895608966554647,17.607930905654936,0.0,1.6529118791043285,0.0,0.0,0.0,0.0,10.769486752465976,17.798640593882,1.7307137358466191,0.029334131116044392,0.0,0.0,1.1406685341635676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23473787500992835,0.0,0.09613299131356484,0.11159551486128776,0.0
189,0,0.0,0,0.0,0.2745494427116219,2.6088295521468745,0.04348049253578124,0.2648606257629082,0,1.5349558991526233,0.02558259831921039,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5494906150851795,0.0,0.0,0.0,2.5686584285044445,0.0,0.0,1.8080852592108783,4.153320165421654,0.0,0.0,0.0,0.0,0.0,0.0,2.59709568592892,2.144064471095085,2.132925682901434,7.341530879658359,5.582798674322199,0.0,0.0,2.064820088083031,1.732890387325738,5.270832173696181,0.0,0.0,0.0,0.0,0.0,1.0904042337097397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7025860665157737,0.0,0.0,0.0,0.0,0.0,1.3494876902000668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3766191132729097,0.0,0.2921668480873523,0.774010805474134,0.35426586276345773
190,0,0.0,0,0.0,-0.0750466218617504,2.5486002513165573,0.03309870456255269,0.13166764834286598,0,1.4280832056174384,0.01854653513788881,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.084690562281244,6.4906249203417055,0.0,0.0,1.7255936323703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281950042878142,3.1864330480300307,2.149863402025541,8.0,8.0,0.0,0.0,5.906989823395328,5.1247525083318095,2.739587658198839,0.0,0.0,0.0,0.0,0.0,1.8601098997909318,0.0,0.0,0.0,2.4550417770008357,0.0,0.0,2.3172686149064936,5.856130337962749,0.0,0.0,0.0,0.0,0.0,0.0,1.314262180847396,7.3352361857717865,0.0,10.048849911825663,12.236783499848451,8.0,12.058572253026437,11.166249221881484,8.366506797948634,0.0,0.0,0.0,0.0,0.0,0.0,1.5356582837374977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781514420132505,0.0,0.30368698460906973,0.0113635256796374,0.0,0.7306409366781501,0.0
191,0,0.0,0,0.0,-0.4246426864351227,1.880425825175453,0.01541332643586437,0.0,0,1.2047430321202108,0.009874942886231237,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.128045234184983,0.0,0.0,8.355057330231723,7.5782371569513,0.0,0.0,0.0,0.0,0.0,0.0,16.586382689216432,5.138676131540505,0.0,0.0,0.0,0.0,1.3592841963152722,3.308252678110872,1.6738968929429312,0.0,0.0,0.0,0.0,0.0,0.0,11.37514255757373,7.072999758016076,0.0,0.0,0.0,0.0,0.9124723363369975,5.853776577238613,6.174426290995015,0.0,0.0,0.0,0.0,0.0,0.0,13.558449036555832,7.317089826917661,4.080999877580318,0.09602174010560638,0.0,0.0,1.3769350850690056,17.53040348828268,15.002002248775192,0.0,1.8301934203474344,0.0,0.0,1.8225243151070656,1.9422038178584065,11.32736321313515,6.849711292258991,1.7630778652007455,0.03326562009812727,0.0,0.0,1.3703409921455865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33236218211120416,0.0
192,0,0.0,0,0.0,0.04148539966270704,2.6088295521468745,0.04348049253578124,0.2648606257629082,0,1.5349558991526233,0.02558259831921039,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.260037690118054,30.785580450719348,8.0,8.0,42.95865663819781,49.84027762172165,0.0,0.0,0.0,0.0,0.0,0.0,1.404573782771477,0.0,0.0,46.24904008259937,44.40254800209152,53.5681982524074,53.80474846240818,38.37520228534632,36.197250798912584,1.7008940247593949,0.0,0.0,0.0,0.0,0.0,2.646127686065318,0.0,0.0,53.5096523830318,52.9806158462237,47.415129278992225,51.62916767809023,65.46485703118533,51.398030474724095,0.0,0.0,0.0,0.0,0.0,0.0,1.9785480313656338,0.0,0.0,94.26070359159593,94.5718605808598,96.0,101.3220680089662,103.95738682651361,77.25241182384188,0.0,0.0,0.0,0.0,0.0,0.0,2.3210121353664777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733272771217055,0.0,0.0,0.0,0.0,0.0,0.1463519378730552
